ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
tempo,"""Data Template Ontology (TempO)"" BE Product (Building) ontology",documentation,Data Template Ontology (TempO),https://rub-informatik-im-bauwesen.github.io/ir-ontologies/tempo/tempo.html,The Data Template Ontology (TempO) ontology maps the data model of the ISO 23387-3 for Data templates for construction objects used in the life cycle of built assets.,0.9357142857142858,exact_ontology
tempo,"""TempO"" ontology",other,TempO - Temporal Ontology,http://www.fresse.org/tempo/,"May 26, 2022 · The goal of TempO is to allow for temporal constraints with control over how much future or past is permissible directly on the published resource, and as such, TempO does not restrict domain/ranges.",0.85,exact_ontology
tempo,"""TempO"" ontology",other,TempO - Temporal Ontology,https://www.fresse.org/tempo/,TempO addresses bitemporal and tritemporal setups: Resources which are (known or believed to be) valid and efficacious for some time.,0.85,exact_ontology
tempo,"""TempO"" ontology",github_repo,GitHub - hroptatyr/tempo: a lightweight ontology for describing temporal validity and efficacy,https://github.com/hroptatyr/tempo,TempO is a lightweight ontology for describing temporal validity and efficacy according to a tritemporal data model. In a typical (uni)temporal data model every resource's appearance (and disappearance) is being tracked.,0.775,exact_ontology
tempo,"""TempO"" ontology",paper,TemPO : towards a conceptualisation of pathology in speech ...,https://research.unl.pt/ws/portalfiles/portal/17561736/TemPO_towards_a_conceptualisation_of_pat.pdf,"TemPO (TEMporalité, Pathologie orthophonique, Ontologie) is an attempt to transform a draft conceptual model created for the French orthophonie/speech and language therapy (SLT) community into an ontological resource focusing on language and communication pathology.",0.7666666666666667,exact_ontology
tempo,"""TempO"" ontology",other,(PDF) TemPO : towards a conceptualisation of pathology in ...,https://www.academia.edu/39886853/TemPO_towards_a_conceptualisation_of_pathology_in_speech_and_language_therapy,"TemPO aims to develop an ontology for language pathology in speech and language therapy, focusing on temporality. The project involves interdisciplinary collaboration among speech therapists, linguists, and logic experts.",0.7666666666666667,exact_ontology
tempo,"""TempO"" ontology",paper,TemPO: towards a conceptualisation of pathology in speech and,https://aclanthology.org/2019.jeptalnrecital-tia.6.pdf,The objective of TemPO is to produce an ontology with a new perspective on the concept of PathologieOrthophonique according to the parameter of temporality.,0.765,exact_ontology
th-actor,"""Users and Preference Information"" ontology",documentation,Users and Preference Information,https://www.auto.tuwien.ac.at/index.php/research-fields/ontology/users-and-preference-information,Users and Preference Information. Weather and Exterior Influence Information. Control Strategies. Simulation Environment. Publications. Print.,0.87,exact_ontology
th-actor,"""Users and Preference Information"" ontology",documentation,Research Unit Automation Systems,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ActorOntology.owl#,An ontology describing user information and preferences for a Smart Home System. Part of ThinkHome ontologies. It is an OWL model representing user comfort preferences within a smart home. It supports multi-value schedules and aligns with energy optimization use cases.,0.8500000000000001,exact_ontology
th-actor,"""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ActorOntology.owl""",documentation,This web provides a catalogue of ontologies useful for smart city data.,https://smartcity.linkeddata.es/ontologies/www.auto.tuwien.ac.atdownloadsthinkhomeontologyActorOntology.owl.html,This kind of properties improves the ontology understanding and usability from a user point of view. This pitfall affects to the following ontology elements,0.75,exact_ontology
th-energy,"""Energy and Resource Information"" Energy ontology",documentation,Energy and Resource Information,https://www.auto.tuwien.ac.at/index.php/research-fields/ontology/energy-and-resource-information,An ontology representing energy information for Smart Home Systems. Version 1.03Energy and Resource Ontology with example values: EnergyResourceOntologyExample.owl. Changelog,0.87,exact_ontology
th-energy,"""Energy and Resource Information"" ontology",documentation,Research Unit Automation Systems,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#,"Models energy usage and resource flows in smart home systems with versioned OWL ontologies, capturing consumption metrics, device interactions, and resource dependencies to support intelligent energy management.",0.8500000000000001,exact_ontology
th-process,"""User Behavior and Building Process Information"" ontology",documentation,User Behavior and Building Process Information,https://www.auto.tuwien.ac.at/index.php/research-fields/ontology/user-behavior-and-building-process-information,Energy and Resource Information. User Behavior and Building Process Information.,0.8785714285714286,exact_ontology
th-process,"""User Behavior and Building Process Information"" ontology",documentation,Research Unit Automation Systems,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#,An ontology from the ThinkHome project capturing user occupancy parameters and interactions with building systems. It models behavioral patterns and process information to support energy efficiency and adaptive control.,0.8500000000000001,exact_ontology
th-process,"""User Behavior and Building Process Information"" ontology",documentation,This web provides a catalogue of ontologies useful for smart city data.,https://smartcity.linkeddata.es/ontologies/www.auto.tuwien.ac.atdownloadsthinkhomeontologyProcessOntology.owl.html,User Behavior and Building Process Information. URI.Ontology terms lack annotations properties. This kind of properties improves the ontology understanding and usability from a user point of view.,0.75,exact_ontology
th-weather,"""Weather and Exterior Influence Information"" ontology",documentation,Weather and Exterior Influence Information,https://www.auto.tuwien.ac.at/index.php/research-fields/ontology/weather-and-exterior-influence-information,You are here: Home Research fields Ontology Weather and Exterior Influence Information.An ontology representing exterior influences for Smart Home Systems. Version 1.03,0.875,exact_ontology
th-weather,"""Weather and Exterior Influence Information"" ontology",documentation,Research Unit Automation Systems,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#,"An ontology representing exterior influences for Smart Home Systems. Part of ThinkHome ontologies. It captures external weather observations (temperature, humidity, pressure, wind, pollution) tied to spatial locations and time, enabling predictive control in smart home systems.",0.8500000000000001,exact_ontology
th-weather,"""Weather and Exterior Influence Information"" ontology",documentation,This web provides a catalogue of ontologies useful for smart city data.,https://smartcity.linkeddata.es/ontologies/www.auto.tuwien.ac.atdownloadsthinkhomeontologyWeatherOntology.owl.html,Weather and Exterior Influence Information. URI.Ontology terms lack annotations properties. This kind of properties improves the ontology understanding and usability from a user point of view. This pitfall affects to the following ontology elements,0.75,exact_ontology
weat,"""BIMERR Weather Ontology"" ontology",documentation,BIMERR Weather Ontology,https://bimerr.iot.linkeddata.es/def/weather/,Ontology for weather phenomena and exterior conditions. It supports semantic modelling of external weather data and climate parameters facilitating integration of environmental context into building energy analysis and renovation performance assessment.,1.0,exact_ontology
weat,"""BIMERR Weather Ontology"" ontology",documentation,bimerr.iot.linkeddata.es/def/weather/ontology.xml,https://bimerr.iot.linkeddata.es/def/weather/ontology.xml,"Ontology for weather phenomena and exterior conditions.WeatherPeriodMeasurement Property type to classify weather data. Weather Property The perceptible natural movement of the air, especially in the form of a current of air blowing from a particular direction.",0.9062500000000001,exact_ontology
weat,"""BIMERR Weather Ontology"" ontology",github_repo,GitHub - oeg-upm/bimerr-weather: Repository for the BIMERR weather ontology,https://github.com/oeg-upm/bimerr-weather,Repository for the BIMERR weather ontology. Contribute to oeg-upm/bimerr-weather development by creating an account on GitHub.Star 0. Repository for the BIMERR weather ontology. License.,0.9000000000000001,exact_ontology
wgs84_pos,"""WGS84 Geo Positioning: an RDF vocabulary"" ontology",other,WGS84 Geo Positioning: an RDF vocabulary,https://w3.org/2003/01/geo/wgs84_pos#,"This is a basic RDF vocabulary that provides the Semantic Web community with a namespace for representing lat(itude), long(itude) and other information about spatially-located things, using WGS84 as a reference datum.",1.0,exact_ontology
wgs84_pos,"""https://w3.org/2003/01/geo/wgs84_pos""",other,"{ ""@context"": { ""geo"" : ""http://www.w3.org/2003/01/geo/wgs84_pos#"", "" - Pastebin.com",https://pastebin.com/c8A35pX5,"{ ""@context"": { ""geo"" : ""http://www.w3.org/2003/01/geo/wgs84_pos#"", ""core"" : ""http://www.symbiote-h2020.eu/ontology/core#"", ""qu"" : ""http://purl.oclc.org/NET/ssnx/qu/quantity#""",0.825,exact_ontology
wgs84_pos,"""WGS84 Geo Positioning: an RDF vocabulary"" ontology",other,geo:geo - ontology.tno.nl,https://ontology.tno.nl/saref_sampledata/http___www.w3.org_2003_01_geo_wgs84_pos#.html,"Changed the rdfs:label of the namespace from gp to geo. Added a class Point, set as the rdfs:domain of each property.",0.7833333333333333,exact_ontology
wgs84_pos,"""WGS84 Geo Positioning: an RDF vocabulary"" Geographic Information ontology",other,geo:geo,https://ontology.tno.nl/logico/http___www.w3.org_2003_01_geo_wgs84_pos#.html,"WGS84 Geo Positioning: an RDF vocabulary.Note that this is not common practice (but seems both harmless and potentially useful). revision 1.5 date: 2003/01/10 20:14:31; author: danbri; state: Exp; lines: +16 -5 Updated schema: Added a dc:date, added url for more info.",0.7666666666666667,exact_ontology
wgs84_pos,"""WGS84 Geo Positioning: an RDF vocabulary"" ontology",github_repo,lei-rdf/wgs84_pos.rdf at master · GLEIF-IT/lei-rdf · GitHub,https://github.com/GLEIF-IT/lei-rdf/blob/master/wgs84_pos.rdf,"WGS84 Geo Positioning: an RDF vocabulary A vocabulary for representing latitude, longitude and . altitude information in the WGS84 geodetic reference datum. Version $Id: wgs84_pos.rdf,v 1.22 2009/04/20 15:00:30 timbl Exp $. See http://www.w3.org/2003/01/geo/ for more details.",0.7607142857142857,exact_ontology
aoi,"""Areas of Interests"" ontology",official_namespace,Areas of Interests,https://w3id.org/aoi#,The ontology for Areas of Interest (AOI) is an auxiliary ontology that semantically describes areas on a component which contain other subcomponents or objects. This is especially useful for the semantic localization of affecting damages(defined in DOT).,0.8625,exact_ontology
bcao,"""Building Circularity Assessment Ontology"" ontology",github_repo,Building Circularity Assessment Ontology,https://github.com/linmor-sys/BCAO.owl#,Structures manufacturer product data needed for the circularity assessment at the early design phase.,1.0,exact_ontology
bcfowl,"""BIM collaboration Format Ontology"" ontology",other,BIM collaboration Format Ontology,http://lbd.arch.rwth-aachen.de/bcfOWL_V1/index-en.html,Ontology for the BCF standard. It models coordination information such as issues viewpoints and comments enabling interoperable exchange of BIM collaboration data across software tools and project stakeholders.,1.0,exact_ontology
bcfowl,"""BIM collaboration Format Ontology"" ontology",other,BIM collaboration Format Ontology,https://akswnc7.informatik.uni-leipzig.de/dstreitmatter/archivo/lbd.arch.rwth-aachen.de/bcfOWL/2021.04.25-234916/bcfOWL_type=generatedDocu.html,BIM collaboration Format Ontology. IRI: http://lbd.arch.rwth-aachen.de/bcfOWL#.,1.0,exact_ontology
bcfowl,"""BIM collaboration Format Ontology"" Information Management ontology",paper,(PDF) bcfOWL: A BIM collaboration ontology - ResearchGate,https://www.researchgate.net/publication/355376779_bcfOWL_A_BIM_collaboration_ontology,"Oct 11, 2021 · In this paper, we introduce the BIM Collaboration Format Ontology (bcfOWL), which translates the format to the Semantic Web and harnesses the expressive richness of OWL. We present the ...",0.795,exact_ontology
bcfowl,"""BIM collaboration Format Ontology"" Information Management ontology",paper,bcfOWL: A BIM collaboration ontology - CEUR-WS.org,https://ceur-ws.org/Vol-3081/12paper.pdf,"In this paper, we present the BIM Collaboration Format Ontology (bcfOWL)8 that shares the principles of Linked Building Data, and which provides a way to create BCF information that is interlinked in the context of a building.",0.7909090909090909,exact_ontology
bcfowl,"""BIM collaboration Format Ontology"" Information Management ontology",documentation,bcfOWL: A BIM collaboration ontology - Aalto University's research...,https://research.aalto.fi/en/publications/bcfowl-a-bim-collaboration-ontology,"bcfOWL: A BIM collaboration ontology. Oliver Schulz*, Jyrki Oraskari, Jakob Beetz.The BIM Collaboration Format (BCF) is a buildingSMART standard used to exchange issues in a digital model between heterogeneous software applications and planners.",0.7875,exact_ontology
bm,"""BIMERR Metadata ontology"" ontology",documentation,BIMERR Metadata ontology,https://bimerr.iot.linkeddata.es/def/metadata/,Ontology module that includes the medata and annotation terms needed in the BIMERR project. It supports structured description of datasets documents and ontology elements enabling consistent annotation governance and information management across renovation related data resources.,1.0,exact_ontology
bm,"""BIMERR Metadata ontology"" ontology",github_repo,GitHub - oeg-upm/bimerr-metadata: Repository for the BIMERR Metadata Ontology,https://github.com/oeg-upm/bimerr-metadata,Repository for the BIMERR Metadata Ontology. Contribute to oeg-upm/bimerr-metadata development by creating an account on GitHub.Repository for the BIMERR Metadata Ontology. Resources.,0.9000000000000001,exact_ontology
bm,"""BIMERR Metadata ontology"" Information Management ontology",other,"International Journal of Metadata, Semantics and Ontologies",https://www.inderscience.com/jhome.php?jcode=ijmso,"Jul 31, 2026 · Topics include semantic theories, ontology and knowledge graphs, metadata standards and governance, and applications in smart verticals, human-AI interaction and socio-economic systems.",0.7636363636363637,exact_ontology
bop,"""Building Performance Ontology"" ontology",official_namespace,Building Performance Ontology,https://w3id.org/bop#,"The BOP is designed to integrate topological building information with both static and dynamic properties, creating a unified data environment for complex building performance assessments that includes sensors and Actuators for smart homes.",0.9,exact_ontology
bpo,"""Building Product Ontology"" ontology",official_namespace,Building Product Ontology,https://w3id.org/bpo#,"The BPO's scope is on the schematic description of product only, not including geometry or material compositions. Therefore, it can be used to describe theoretical product components without geometric representations as well as those with geometric representations without restrictions.",0.9,exact_ontology
core,"""Materials Design Ontology - Core Module"" ontology",official_namespace,Materials Design Ontology - Core Module,https://w3id.org/mdo/core/,"MDO is an ontology for materials design field, representing the domain knowledge specifically related to solid-state physics and computational materials science.",1.0,exact_ontology
core,"""Materials Design Ontology - Core Module"" Materials ontology",documentation,Materials Design Ontology - Core Module,https://huanyu-li.github.io/mdo/core/1.0/index.html,Metadata IRI https://w3id.org/mdo/core/ Creator (s) Huanyu Li Contributors (s) Rickard Armiento Patrick Lambrix Created 2019-11-07 Version Information 1.0 Version IRI https://w3id.org/mdo/core/1.0/ License https://github.com/huanyu-li/Materials-Design-Ontology/blob/master/LICENSE Ontology RDF RDF (xml),0.9,exact_ontology
core,"""Materials Design Ontology - Core Module"" Materials ontology",documentation,Materials Design Ontology - Core Module - GitHub Pages,https://liusemweb.github.io/mdo/core/1.1/index.html,"Nov 7, 2019 · To represent the outcome of this calculation, HSEKohn-ShamBandGap can be introduced as a sub-concept of CalculatedProperty. This concept arguably is an approximation of OpticalBandGap (but they are not equivalent concepts)",0.8571428571428571,exact_ontology
cr,"""The Construction Resources (CR) Ontology"" ontology",official_namespace,The Construction Resources (CR) Ontology,http://w3id.org/cr#,"The Construction Resources (CR) ontology defines the shared resource domain connecting cost, scheduling and geometrical data. The central class cr:Resource specializes into cr:LabourResource, cr:EquipmentResource, and cr:MaterialResource, aligned respectively with DTC classes for workers, equipment, and materials.",1.0,exact_ontology
cr,"""The Construction Resources (CR) Ontology"" Resources ontology",documentation,The Construction Resources (CR) Ontology,https://cpm-ont-network.github.io/resource/index-de.html,"Jun 16, 2026 · The Construction Resources (CR) Ontology Klassen, Object Properties und Data Properties zurück zum Inhaltsverzeichnis Dieser Abschnitt enthält Details für jede Klasse und jedes definierte Property, die definiert wurden durch The Construction Resources (CR) Ontology.",0.9,exact_ontology
cr,"""The Construction Resources (CR) Ontology"" Resources ontology",github_repo,The Construction Resources (CR) Ontology - GitHub,https://github.com/cpm-ont-network/resource,The Construction Resources (CR) Ontology is based on concepts and principles of construction project management to provide a centralized definitiopn of resources that can be used as shared entities with task planning and cost estimation for providing a unified context.,0.875,exact_ontology
cr,"""CR"" ontology",documentation,The Construction Resources (CR) Ontology,https://cpm-ont-network.github.io/resource/index.html,This section provides details for each class and property defined by The Construction Resources (CR) Ontology.,0.81,exact_ontology
cto,"""CTO: Construction Tasks Ontology"" ontology",official_namespace,CTO: Construction Tasks Ontology,https://w3id.org/cto#,"The Construction Tasks Ontology (CTO) describes tasks operating on construction elements, spatial zones and/or damages. The tasks are either planned or executed depending on the dataset metadata context of the dataset its used in. Five different types of tasks are defined: instalment, removal, modification, repair and inspection.",1.0,exact_ontology
cto,"""CTO: Construction Tasks Ontology"" ontology",documentation,CTO: Construction Tasks Ontology,https://mathib.github.io/cto-ontology/,CTO: Construction Tasks Ontology. Latest version: https://w3id.org/cto. Revision,0.9,exact_ontology
dot,"""Damage Topology Ontology"" ontology",official_namespace,Damage Topology Ontology,https://w3id.org/dot#,The Damage Topology Ontology (DOT) allows the definition of damage representations and their relations with other damages and affected construction components.,0.9,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" ontology",official_namespace,ECO - Eurocode Core Ontology,https://www.w3id.org/eurocodes/ec1990#,"The Eurocode Core Ontology (ECO) provides a formal semantic representation of foundational concepts from the Eurocodes, the European standards for structural design. It enables machine-readable interpretation of regulatory knowledge, supporting automated reasoning, semantic interoperability, and integration with engineering workflows.",1.0,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" Structural (Performance) ontology",documentation,ECO - Eurocode Core Ontology,https://mlaura1996.github.io/EC1990/,"Jun 30, 2025 · The Eurocode Core Ontology (ECO) is a formal OWL ontology that encodes the logic and terminology of the Eurocodes—a suite of harmonized European standards governing structural design and safety.",0.9500000000000001,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" Structural (Performance) ontology",github_repo,EurocodesOntologies/ontologies/EC1990.ttl at main · mlaura1996/EurocodesOntologies,https://github.com/mlaura1996/EurocodesOntologies/blob/main/ontologies/EC1990.ttl,"Jan 1, 1991 · Contribute to mlaura1996/EurocodesOntologies development by creating an account on GitHub.",0.75,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" Structural (Performance) ontology",documentation,mlaura1996.github.io,https://mlaura1996.github.io/EC1990/ontology.nt,"""Period during which a structure or structural component is intended to remain functional and to fulfill its performance requirements without major repair or replacement, assuming appropriate maintenance."" .",0.75,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" Structural (Performance) ontology",other,raw.githubusercontent.com,https://raw.githubusercontent.com/mlaura1996/EurocodesOntologies/refs/heads/main/ontologies/EC1990.ttl,"skos:definition ""Action that has a fixed distribution and position over the structure or structural member such that the magnitude and direction of the action are determined unambiguously for the whole structure.""",0.75,exact_ontology
ec,"""ECO - Eurocode Core Ontology"" Structural (Performance) ontology",documentation,mlaura1996.github.io,https://mlaura1996.github.io/EC1990/ontology.ttl,@prefix : . @prefix owl: . @prefix rdf: . @prefix xml: . @prefix xsd: . @prefix rdfs: . @base <http://www.w3id ...,0.75,exact_ontology
ffdr,"""Firefighters' Data Requirements Ontology"" ontology",official_namespace,Firefighters' Data Requirements Ontology,https://purl.org/ffdr-ontology#,"Defines building and environmental data needed by firefighters during emergencies. Captures spatial layouts, hazard indicators, and operational parameters to improve decision-making and response strategies.",1.0,exact_ontology
fisa,"""Fire Safety Ontology"" ontology",official_namespace,Fire Safety Ontology (FiSa),https://purl.org/fisa#,"FiSa enables the classification of buildings and its components based on fire safety considerations. FiSa establish a fire safety perspective for buildings utilizing a combination of building codes, technical regulations, guidelines, and semi-structured interviews with fire safety planners.",0.8625,exact_ontology
fmo,"""Failure Mechanism Ontology"" ontology",official_namespace,Failure Mechanism Ontology,https://w3id.org/fmo#,"The primary objective of the Failure Mechanism Ontology (FMO) is to represent masonry walls taking into account features and vulnerabilities that leads to a specific type of failure mechanism. This ontology is complementary to the Historic Masonry Ontology (HMO), of which represents an extension.",0.9,exact_ontology
fog,"""FOG: File Ontology for Geometry formats"" ontology",official_namespace,FOG: File Ontology for Geometry formats,https://w3id.org/fog#,The File Ontology for Geometry formats (FOG) provides geometry schema specific relations between things (e.g. building objects) and their geometry descriptions. These geometry descriptions can be (1) RDF-based (e.g.,1.0,exact_ontology
fog,"""FOG: File Ontology for Geometry formats"" ontology",documentation,FOG: File Ontology for Geometry formats,https://mathib.github.io/fog-ontology/,FOG: File Ontology for Geometry formats. Release 2020-01-14. Revision,0.9,exact_ontology
fog,"""FOG: File Ontology for Geometry formats"" Geometry ontology",documentation,FOG: File Ontology for Geometry formats (fog),https://lov.linkeddata.es/dataset/vocabs/fog,Your entry point to high quality and reusable Vocabularies to describe Linked Data.,0.9,exact_ontology
fog,"""FOG: File Ontology for Geometry formats"" Geometry ontology",github_repo,The FOG ontology - File Ontology for Geometry formatsGitHubmathib.github.ioFOG: File Ontology for Geometry formats (fog)F-UJI - Automated FAIR Data Assessment ToolOntology Details - cyberbuildlab.github.io,https://github.com/mathib/fog-ontology,•base URI: https://w3id.org/fog# •Canonical URI for the HTML representation: https://w3id.org/fog/fog.html •Canonical URI for the Turtle representation: https://w3id.org/fog/fog.ttl •Canonical URI for the n-triples representation: https://w3id.org/fog/fog.nt •Canonical URI for the json-ld representation: https://w3id.org/fog/fog.jsonld •Canonical URI for ...,0.795,exact_ontology
hmo,"""Historic Masonry Ontology"" ontology",official_namespace,Historic Masonry Ontology,https://w3id.org/hmo#,"The Historic Masonry Ontology (HMO) aims to represent the historic masonry material by considering its heterogeneous nature and defining the configuration of units and joints in the wall. The proposed namespace is , with the preferred prefix hmo.",0.9,exact_ontology
icdd2ams,"""Asset Condition Integration from ICDD to AMS (icdd2ams)"" ontology",documentation,Asset Condition Integration from ICDD to AMS (icdd2ams),https://icdd.vm.rub.de/ontology/icdd2ams#,Ontology for integrating BOT located asset conditions using eurotl and asbing ontologies into sql based asset management systems. It relates the condition to building elements.,1.0,exact_ontology
icdd2ams,"""Asset Condition Integration from ICDD to AMS (icdd2ams)"" BE Product (Infrastructure) ontology",documentation,Asset Condition Integration from ICDD to AMS (icdd2ams),https://icdd.vm.rub.de/ontology/icdd2ams/,"Mar 24, 2021 · Ontology for integrating BOT located asset conditions using eurotl and asbing ontologies into sql based asset management systems.",0.9500000000000001,exact_ontology
icdd2ams,"""icdd2ams"" ontology",github_repo,GitHub - RUB-Informatik-im-Bauwesen/icdd2ams: This repository,https://github.com/RUB-Informatik-im-Bauwesen/icdd2ams,"src/main/resources/ams/mappings/icdd2ams.ttl : Ontology for adding relations between bot, eurotl and asbing, see Documentation. Third party licenses and dependencies.",0.7666666666666667,exact_ontology
ioc,"""IOC: Internet of Construction Ontology"" ontology",official_namespace,Internet of Construction Process Ontology (ioc),http://w3id.org/ioc#,The Internet of Construction Process Ontology (ioc) is a top-level ontology for describing processes and process-data in the domain of construction. It is a ongoing work as part of the research project Internet of Construction lead by Prof. Dr. Sigrid Brell-Cokcan.,0.875,exact_ontology
ioc,"""IOC: Internet of Construction Ontology"" ontology",other,Bioregistry - IOC: Internet of Construction Ontology,https://bioregistry.io/registry/tib.ioc,The Internet of Construction Ontology (IoC) construction process ontology is intended to represent a comprehensive solution of how processes in the construction industry can be modelled.,0.875,exact_ontology
isoprops,"""ISO 23386 Property Ontology (ISOProps)"" ontology",documentation,ISO 23386 Property Ontology (ISOProps) Orcid logo Orcid logo Orcid logo,https://rub-informatik-im-bauwesen.github.io/ir-ontologies/isoprops/isoprops.html,"Implements standardized property assignments based on ISO-23386. Defines classes like AssignedProperty, Dictionary, and DictionarySubset to describe property references, dictionary structures, and values within data dictionaries for construction objects.",1.0,exact_ontology
isoprops,"""ISOProps"" ontology",other,"Iso (@isoprops) | истории, Spotlight и линзы Snapchat",https://www.snapchat.com/@isoprops,isoprops. Последнее обновление 13.03.2026. Spotlight.The scene provides a glimpse into daily urban life during winter conditions. от @isoprops с оригинальным звуком.,0.76875,exact_ontology
isoprops,"""ISOProps"" ontology",other,Follow Isoprops.com on DubClub for sports picks and analysis,https://dubclub.win/Isoprops.com/,"community. Partner profile. About Isoprops.com. I'm a pro sports bettor with $10K+ in winnings, sponsored by OddsJam. My mission?",0.7636363636363637,exact_ontology
isoprops,"""ISO 23386 Property Ontology (ISOProps)"" ontology",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/isoprops,"ISO 23386 Property Ontology (ISOProps) (isoprops). Metadata.The ISO Property (ISOProps) ontology maps the data model of the ISO 23386 for the describing, creating, and maintenance of properties in interconnected data dictionaries.",0.75,exact_ontology
jup,"""Ontology of Building Accessibility"" ontology",official_namespace,Ontology of Building Accessibility,http://w3id.org/charta77/jup,"The vocabulary of building accessibility was created within the project Maps without Barriers realized under Charta 77 Foundation – Barriers Account. It is based on the Object Accessibility Categorization Methodology, however, it is completed with entities arising from the needs of the project.",0.9,exact_ontology
mns,"""Modelling and Standards Ontology"" ontology",official_namespace,Modelling and Standards Ontology,https://w3id.org/mns#,"This ontology is developed to make the BIM Standards Landscape Explorer machine-readable on one hand, and also to create a connction between standards and other datasets and ontologies. This is a project from EC3 Modelling and Standards Committee. This is work-in-progress.",0.9,exact_ontology
nen2660,"""NEN 2660-2:2022 - Rules for information modelling of the built environment - Normative classes and properties (RDFS, OWL, and SHACL)"" ontology",official_namespace,NEN 2660 – NEN 2660,https://w3id.org/nen2660/def#,"The NEN 2660 ontologies provide a standardized framework for information modeling in the built environment, aligning with the NEN 2660-2:2022 standard. Defines the core classes and properties for modeling entities, activities, and their relationships within the built environment, utilizing RDFS, OWL, and SHACL.",0.8650000000000001,exact_ontology
nen2660,"""https://w3id.org/nen2660/def""",github_repo,GitHub - nl-digigo/nen2660: Regels voor informatiemodellering van de gebouwde omgeving (NEN 2660-2:2021),https://github.com/nl-digigo/nen2660,NEN 2660-2:2022. Rules for information modelling of the built environment Regels voor informatiemodellering van de gebouwde omgeving.,0.7578947368421053,exact_ontology
nen2660,"""https://w3id.org/nen2660/def""",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/nen2660,https://w3id.org/nen2660/def#. Description. Ontology which is a normative part of the Dutch NEN 2660-2 standard @en.,0.75,exact_ontology
op,"""Occupancy Profile ontology"" ontology",documentation,Occupancy Profile ontology,http://bimerr.iot.linkeddata.es/def/occupancy-profile#,The Occupancy Profile ontology has been developed to represent people’s behavior inside buildings with a focus on the energy impact their actions produce. This ontology has been developed using the Occupancy Behavior XML Schema.,1.0,exact_ontology
op,"""http://bimerr.iot.linkeddata.es/def/occupancy-profile""",documentation,bimerr.iot.linkeddata.es/def/occupancy-profile/ontology.xml,https://bimerr.iot.linkeddata.es/def/occupancy-profile/ontology.xml,Season Occupancy percentage of staying in a specific space category in a building. Space occupancy Driver related to spatial conditions that could be causing a behavior. Spatial Type of movements to represent transition events between spaces.,0.855,exact_ontology
op,"""Occupancy Profile ontology"" Comfort ontology",documentation,Occupancy Profile ontology - LinkedData.es,https://bimerr.iot.linkeddata.es/def/occupancy-profile/,"In this sense, the shared conceptualization represented in this ontology focuses on the interaction of occupants with the different systems that exist inside building spaces that could influence their thermal comfort requirements.",0.825,exact_ontology
opm,"""OPM: Ontology for Property Management"" ontology",official_namespace,Ontology for Property Management,http://www.w3id.org/opm#,The Ontology for Property Management (OPM) is an ontology for describing temporal properties that are subject to changes as the building design evolves.,0.87,exact_ontology
opm,"""OPM: Ontology for Property Management"" ontology",github_repo,GitHub - w3c-lbd-cg/opm: Ontology for Property Management,https://github.com/w3c-lbd-cg/opm,Ontology for Property Management. Contribute to w3c-lbd-cg/opm development by creating an account on GitHub.Repository files navigation. README. opm. Ontology for Property Management. Query generator.,0.8333333333333334,exact_ontology
ph,"""Project Haystack"" ontology",other,Project Haystack,https://project-haystack.org/def/ph/4.0.0#,"We standardize semantic data models and web services with the goal of making it easier to unlock value from the vast quantity of data being generated by the smart devices that permeate our homes, buildings, factories, and cities. Applications include automation, control, energy, HVAC, lighting, and other environmental systems.",1.0,exact_ontology
ph,"""Project Haystack"" ontology",documentation,Ontology – Project Haystack,https://project-haystack.org/doc/docHaystack/Ontology,Project Haystack's semantic model is structured into three layers: Vocabulary: giving our tag names formal definitions as terms. Taxonomy: organizing our terms into a subtype tree.,0.9,exact_ontology
ph,"""Project Haystack"" ontology",other,docHaystack – Project Haystack,https://project-haystack.org/doc/docHaystack/index,"Jul 21, 2026 · Project Haystack is an open source initiative to streamline working with IoT Data",0.825,exact_ontology
ph,"""Project Haystack"" ontology",other,Async Project Haystack client and ontology library for Python,https://pypi.org/project/haystack-py/,Asynchronous Project Haystack client and server library for Python 3.13+.,0.8,exact_ontology
ph,"""Project Haystack"" IoT Sensors/Actuators ontology",other,Project Haystack — Innon Energy LTD,https://www.innon.com/pages/project-haystack,Project Haystack is an Open Source initiative to streamline working with IoT Data It's intended to standardises semantic data models and web services with the goal of making it easier to unlock value from the va.,0.7833333333333333,exact_ontology
